Battle of Belmont,1861,1861
Battle of Ivy Mountain,1861,1861
Battle of Round Mountain,1861,1861
French intervention in Mexico,1861,1867
Battle of Chusto-Talasah,1861,1861
Battle of Camp Alleghany,1861,1861
Capture of Biên Hòa,1861,1861
Battle of Rowlett's Station,1861,1861
Skirmish at Blackwater Creek,1861,1861
Battle of Dranesville,1861,1861
Battle of Chustenahlah,1861,1861
Battle of Mount Zion Church,1861,1861
Muslim Rebellion,1862,1877
Surrender at Camp Release,1862,
Battle of Kentuck,1862,
Battle of Cockpit Point,1862,
Battle of Hancock,1862,
Battle of Roan's Tan Yard,1862,1862
Battle of Middle Creek,1862,1862
Battle of Mill Springs,1862,1862
New Mexico Campaign,1862,1862
Battle of Fort Henry,1862,1862
Battle of Roanoke Island,1862,1862
Battle of Elizabeth City,1862,1862
Battle of Fort Donelson,1862,1862
Battle of Valverde,1862,1862
Battle of Island Number Ten,1862,1862
Peninsula Campaign,1862,1862
Valley Campaign,1862,1862
Battle of Pea Ridge,1862,1862
Battle of Hampton Roads,1862,1862
Battle of New Bern,1862,1862
Capture of Vĩnh Long,1862,1862
Battle of Fort Macon,1862,1862
Battle of Kernstown I,1862,1862
Battle of Glorieta Pass,1862,1862
Stanwix Station,1862,1862
Battle of Albuquerque,1862,
Battle of Yorktown,1862,1862
Battle of Shiloh,1862,1862
Battle of Fort Pulaski,1862,1862
Battle of Picacho Pass,1862,1862
Battle of Peralta,1862,1862
Battle of Forts Jackson and St. Philip,1862,1862
Battle of South Mills,1862,1862
Battle of New Orleans,1862,1862
Siege of Corinth,1862,1862
Battle of Puebla,1862,1862
Battle of Williamsburg,1862,1862
Battle of Dragoon Springs,1862,1862
Battle of San Pablo del Monte,1862,
Battle of Eltham's Landing,1862,1862
Battle of McDowell,1862,1862
Second Battle of Dragoon Springs,1862,
Battle of Fort Pillow,1862,1862
Battle of Drewry's Bluff,1862,1862
Battle of Princeton Courthouse,1862,1862
Battle of Whitney's Lane,1862,
Capture of Tucson,1862,1862
Battle of Front Royal,1862,1862
First Battle of Winchester,1862,1862
Battle of Hanover Courthouse,1862,1862
Battle of Seven Pines,1862,1862
Confederate Heartland Offensive,1862,1862
Morrisite War,1862,1862
Battle of Tranter's Creek,1862,1862
Battle of Memphis,1862,
First Battle of Chattanooga,1862,1862
Battle of Cross Keys,1862,1862
Battle of Port Republic,1862,1862
Battle of James Island,1862,1862
Battle of Saint Charles,1862,1862
Battle of Simmon's Bluff,1862,1862
Seven Days Battles,1862,
Battle of Oak Grove,1862,1862
Battle of Beaver Dam Creek,1862,1862
Battle of Gaines' Mill,1862,1862
Battle of Garnett's & Golding's Farm,1862,1862
Battle of Savage's Station,1862,1862
Battle of Tampa,1862,1862
Battle of White Oak Swamp,1862,1862
Battle of Glendale,1862,1862
Battle of Malvern Hill,1862,1862
Battle of Cotton Plant,1862,1862
Battle of Murfreesboro I,1862,1862
Battle of Apache Pass,1862,1862
Northern Virginia Campaign,1862,1862
Battle of Moore's Mill,1862,1862
Battle of Baton Rouge,1862,1862
Battle of Kirksville,1862,1862
Battle of Cedar Mountain,1862,1862
Battle of Donaldsonville I,1862,1862
First Battle of Independence,1862,1862
Battle of Lone Jack,1862,1862
Sioux Uprising,1862,1862
Battle of Redwood Ferry,1862,1862
Battle of Lower Sioux Agency,1862,1862
Battles of New Ulm,1862,1862
Battle of Fort Ridgely,1862,1862
Battle of Rappahannock Station I,1862,1862
Battle of Manassas Station Ops.,1862,1862
The Fight at Waterford,1862,
Second Battle of Bull Run,1862,1862
Battle of Thoroughfare Gap,1862,1862
Battle of Richmond,1862,1862
Battle of Aspromonte,1862,
Battle of Chantilly,1862,1862
Battle of Britton's Lane,1862,1862
Battle of Mile Hill,1862,
Battle of Birch Coulee,1862,1862
Battle of Harpers Ferry,1862,1862
Battle of Charleston,1862,1862
Battle of South Mountain,1862,1862
Battle of Munfordville,1862,1862
Battle of Crampton's Gap,1862,1862
Battle of Antietam,1862,1862
Battle of Shepherdstown,1862,1862
Battle of Iuka,1862,1862
Battle of Cixi,1862,1862
Battle of Wood Lake,1862,1862
First Battle of Sabine Pass,1862,1862
First Battle of Newtonia,1862,1862
Battle of Saint John's Bluff,1862,1862
Second Battle of Corinth,1862,
Joint Expedition Against Franklin,1862,1862
First Battle of Galveston,1862,
Battle of Hatchie's Bridge,1862,1862
Battle of Perryville,1862,1862
The Affair at Glenmore Farm,1862,
Battle of Old Fort Wayne,1862,1862
Battle of Georgia Landing,1862,1862
Skirmish at Island Mound,1862,1862
Battle of Unison,1862,1862
Battle of Clark's Mill,1862,1862
Battle of Cane Hill,1862,1862
Vicksburg Campaign,1862,1863
Battle of Prairie Grove,1862,1862
Battle of Hartsville,1862,1862
Battle of Fredericksburg,1862,1862
Battle of Kinston,1862,1862
Battle of White Hall,1862,1862
Battle of Goldsboro Bridge,1862,1862
Battle of Jackson,1862,1862
Battle of Chickasaw Bayou,1862,1862
Battle of Stones River,1862,1863
Battle of Parker's Cross Roads,1862,1862
Battle of Shimonoseki,1863,1864
Big Round Top,1863,
Ecuadorian-Columbian War,1863,1863
Dominican Restoration War,1863,1865
Battle of Galveston,1863,1863
Battle of Springfield II,1863,1863
Battle of Fort Hindman,1863,1863
Battle of Hartville,1863,1863
Battle of Ciołków,1863,1863
Bear River Massacre,1863,1863
Battle of Dover,1863,1863
Battle of Węgrów,1863,1863
Battle of Staszów,1863,1863
Battle of Małogoszcz,1863,1863
Fight at Aldie,1863,1863
Battle of Fort McAllister I,1863,1863
Battle of Thompson's Station,1863,1863
Battle of Fort Anderson,1863,1863
Battle of Kelly's Ford,1863,
Battle of Vaught's Hill,1863,1863
Siege of Port Hudson,1863,1863
Battle of Brentwood,1863,1863
Battle of Washington,1863,1863
Second Taranaki War,1863,1866
Skirmish at Miskel Farm,1863,
First Battle of Charleston Harbor,1863,1863
Battle of Franklin I,1863,1863
Battle of Suffolk,1863,1863
Siege of Suffolk,1863,
Battle of Fort Bisland,1863,1863
Battle of Suffolk,1863,
Battle of Irish Bend,1863,1863
Grierson's Raid,1863,
Battle of Vermillion Bayou,1863,1863
Battle of newton station,1863,
Battle of Cape Girardeau,1863,1863
Battle of Grand Gulf,1863,1863
Battle of Snyder's Bluff,1863,1863
Battle of Chancellorsville,1863,1863
Battle of Day's Gap,1863,1863
Battle of Camarón,1863,1863
Jones-Imboden Raid,1863,
Battle of Chalk Bluff,1863,1863
Battle of Port Gibson,1863,1863
Battle of Fredericksburg II,1863,
Battle of Salem Church,1863,1863
Atlanta Campaign,1863,1864
Battle of Raymond,1863,1863
Battle of Jackson,1863,1863
Battle of Champion Hill,1863,1863
Battle of Big Black River Bridge,1863,1863
Battle of Vicksburg,1863,1863
Battle of Plains Store,1863,
Raid at Combahee Ferry,1863,1863
Battle of Franklin's Crossing,1863,1863
Battle of Milliken's Bend,1863,1863
Battle of Young's Point,1863,1863
Battle of Brandy Station,1863,1863
Gettysburg Campaign,1863,1863
Morgan's Raid,1863,1863
Battle of Winchester II,1863,1863
Battle of Richmond,1863,
Battle of Aldie,1863,1863
Battle of Middleburg,1863,1863
Battle of LaFourche Crossing,1863,1863
Battle of Upperville,1863,1863
Battle of Hoover's Gap,1863,1863
Tullahoma Campaign,1863,1863
Battle of Portland Harbor,1863,1863
Second Battle of Donaldsonville,1863,1863
Battle of Goodrich's Landing,1863,1863
Battle of Hanover,1863,1863
Skirmish of Sporting Hill,1863,1863
Battle of Gettysburg,1863,1863
Cemetery Ridge,1863,
"Battle of Gettysburg, First Day",1863,
Battle of Carlisle,1863,1863
Battle of Cabin Creek,1863,1863
Battle of Hunterstown,1863,1863
"Battle of Gettysburg, Second Day",1863,
Pickett's Charge,1863,
"Battle of Gettysburg, Third Day cavalry battles",1863,
Battle of Fairfield,1863,1863
Battle of Helena,1863,1863
Battle of Tebbs Bend,1863,
Fight at Monterey Gap,1863,1863
Battle of Lebanon,1863,
Battle of Williamsport,1863,1863
Battle of Boonsboro,1863,1863
Battle of Corydon,1863,
First Battle of Fort Wagner,1863,1863
Battle of Funkstown,1863,1863
New York Draft Riots,1863,1863
Battle of Kock's Plantation,1863,1863
Bombardment of Shimonoseki,1863,1864
Grimball's Landing,1863,1863
Naval battle of Shimonoseki,1863,1863
Battle of Grimball's Landing,1863,1863
Invasion of the Waikato,1863,1864
Battle of Honey Springs,1863,1863
"Battle of Fort Wagner, Morris Island",1863,1863
Battle of Buffington Island,1863,
Battle of Gunpowder River,1863,1863
Battle of Manassas Gap,1863,1863
Battle of Big Mound,1863,1863
Battle of Dead Buffalo Lake,1863,1863
Battle of Salineville,1863,1863
Battle of Stony Lake,1863,1863
Battle of Montevideo,1863,1863
Battle of Frederick,1863,1863
Battle of Żyrzyn,1863,1863
Bombardment of Kagoshima,1863,1863
Second Battle of Charleston Harbor,1863,1863
Battle of Lawrence,1863,1863
Second Battle of Chattanooga,1863,1863
Knoxville Campaign,1863,1863
Battle of Devil's Backbone,1863,1863
Battle of Whitestone Hill,1863,1863
Battle of the Cumberland Gap,1863,1863
Second Battle of Sabine Pass,1863,1863
Second Battle of Fort Sumter,1863,1863
Battle of Bayou Fourche,1863,1863
Battle of Davis's Cross Roads,1863,1863
Battle of Culpeper Court House,1863,
Battle of Chickamauga,1863,1863
Battle of Blountsville,1863,1863
Battle of Stirling's Plantation,1863,1863
Bristoe Campaign,1863,1863
Chattanooga Campaign,1863,1863
Wheeler's October 1863 Raid,1863,1863
Battle of Baxter Springs,1863,1863
Battle of Blue Springs,1863,1863
Battle of Collierville,1863,1863
Battle of Auburn I,1863,1863
Battle of Bulltown,1863,
Battle of Auburn II,1863,1863
Battle of Bristoe Station,1863,1863
Battle of Fort Brooke,1863,1863
Battle of Ballast Point,1863,
Battle of Charlestown,1863,1863
Battle of Buckland Mills,1863,1863
Battle of Pine Bluff,1863,
Battle of Wauhatchie,1863,1863
Battle of Bayou Bourbeux,1863,1863
Battle of Droop Mountain,1863,1863
Battle of Rogersville,1863,1863
Battle of Rappahannock Station II,1863,1863
Battle of Campbell's Station,1863,1863
Third Battle of Chattanooga,1863,1863
Battle of Lookout Mountain,1863,1863
Battle of Mine Run,1863,
Battle of Ringgold Gap,1863,1863
Battle of Fort Sanders,1863,1863
Battle of Bean's Station,1863,1863
Battle of Changzhou,1863,1864
Battle of Mossy Creek,1863,1863
War of the Triple Alliance,1864,1870
Snake War,1864,1868
Duar War,1864,1865
Chincha Islands War,1864,1866
Chilcotin War,1864,1864
Battle of Loudoun Heights,1864,1864
Battle of Dandridge,1864,1864
Tauranga Campaign,1864,1864
Battle of Athens,1864,1864
Battle of Fair Garden,1864,1864
Second War of Schleswig,1864,1864
Battle of Morton's Ford,1864,1864
Battle of Middle Boggy Depot,1864,1864
Battle of Meridian,1864,1864
Action of 17 February 1864,1864,
Battle of Olustee,1864,1864
First Battle of Dalton,1864,1864
Battle of Okolona,1864,1864
Second Dranesville,1864,1864
Battle of Rio Hill,1864,1864
Battle of Walkerton,1864,1864
Red River Campaign,1864,1864
Third Battle of Nanking,1864,1864
Battle of Fort De Russy,1864,1864
Battle of Jasmund,1864,1864
Battle of Laredo,1864,1864
Camden Expedition,1864,1864
Battle of Paducah,1864,1864
Gate Pā,1864,1864
Battle of Elkin's Ferry,1864,1864
Battle of Dybbøl,1864,1864
Battle of Mansfield,1864,1864
Battle of Prairie D'Ane,1864,1864
Battle of Pleasant Hill,1864,1864
Battle of Fort Pillow,1864,1864
Battle of Blair's Landing,1864,1864
Battle of Salyersville,1864,1864
Battle of Plymouth,1864,1864
Battle of Poison Spring,1864,1864
Battle of Monett's Ferry,1864,1864
Battle of Marks' Mills,1864,1864
Battle of Jenkins' Ferry,1864,1864
Valley Campaigns of 1864,1864,1864
Bermuda Hundred Campaign,1864,1864
Mito rebellion,1864,
Overland Campaign,1864,1864
Battle of Todds Tavern,1864,1864
Battle of the Wilderness,1864,1864
Battle of Albemarle Sound,1864,1864
Battle of Port Walthall Junction,1864,1864
Battle of Calcasieu Pass,1864,1864
Battle of Rocky Face Ridge,1864,1864
Battle of Spotsylvania Court House,1864,1864
Battle of Heligoland,1864,1864
Battle of Cloyd's Mountain,1864,1864
Battle of Swift Creek,1864,1864
Battle of Cove Mountain,1864,1864
Battle of Chester Station,1864,1864
Battle of Yellow Tavern,1864,1864
Battle of Proctor's Creek,1864,1864
Battle of Meadow Bridge,1864,1864
Battle of Resaca,1864,1864
Battle of New Market,1864,1864
Battle of Mansura,1864,1864
Battle of Adairsville,1864,1864
Battle of Yellow Bayou,1864,1864
Battle of Ware Bottom Church,1864,1864
Battle of North Anna,1864,1864
Battle of Wilson's Wharf,1864,1864
Battle of Dallas,1864,1864
Battle of New Hope Church,1864,1864
Battle of Pickett's Mill,1864,1864
Battle of Totopotomoy Creek,1864,1864
Battle of Haw's Shop,1864,1864
Battle of Old Church,1864,1864
Battle of Cold Harbor,1864,1864
Hubei Pocket,1864,1864
Wilson-Kautz Raid,1864,
Early's Raid and Operations Against the B&O Railroad,1864,1864
Battle of Piedmont,1864,1864
Battle of Old River Lake,1864,1864
Siege of Petersburg,1864,1865
Battle of Petersburg I,1864,1864
Battle of Marietta,1864,1864
Battle of Brice's Crossroads,1864,1864
Battle of Noonday Creek,1864,1864
Battle of Trevilian Station,1864,1864
Battle of Cynthiana,1864,1864
Battle of Petersburg II,1864,1864
Battle of Lynchburg,1864,1864
Battle of Cherbourg,1864,1864
Battle of Jerusalem Plank Road,1864,1864
Battle of Kolb's Farm,1864,1864
Battle of Saint Mary's Church,1864,1864,
Battle of Staunton River Bridge,1864,1864,
Battle of Kennesaw Mountain,1864,1864,
Battle of Sappony Church,1864,1864,
First Battle of Ream's Station,1864,1864,
Battle of Als,1864,1864,
Battle of Ruff's Station,1864,,
Battle of Pace's Ferry,1864,,
Action at Mount Zion Church,1864,1864,
Battle of Monocacy,1864,1864,
Battle of Fort Stevens,1864,1864,873
Battle of Camden Point,1864,,
Battle of Tupelo,1864,1864,
Heaton's Crossroads,1864,1864,
Battle of Cool Spring,1864,1864,
Battle of Peachtree Creek,1864,1864,
Battle of Rutherford's Farm,1864,1864
Battle of Atlanta,1864,1864
Battle of Lundby,1864,1864
Battle of Kernstown II,1864,1864
First Battle of Deep Bottom,1864,1864
Battle of Killdeer Mountain,1864,1864
Battle of Ezra Church,1864,1864
Battle of the Crater,1864,1864
Battle of Brown's Mill,1864,
Fujian Pocket,1864,1865
Battle of Folck's Mill,1864,1864
Siege of Fort Gaines,1864,1864
Battle of Mobile Bay,1864,1864
Battle of Utoy Creek,1864,1864
Battle of Moorefield,1864,1864
Siege of Fort Morgan,1864,1864
Uruguayan War,1864,
Second Battle of Dalton,1864,1864
Battle of Deep Bottom II,1864,1864
Battle of Guard Hill,1864,1864
Battle of Gainesville,1864,1864
Battle of Strasburg,1864,1864
Battle of Globe Tavern,1864,1864
Hamaguri rebellion,1864,1864
Battle of Lovejoy's Station,1864,1864
Second Battle of Memphis,1864,1864
Battle of Summit Point,1864,1864
Second Battle of Ream's Station,1864,1864
Battle of Smithfield Crossing,1864,1864
Battle of Jonesborough,1864,1864
Price's Raid,1864,1864
Battle of Berryville,1864,1864
Beefsteak Raid,1864,1864
Franklin-Nashville Campaign,1864,1864
Battle of Opequon,1864,1864
Battle of Fisher's Hill,1864,1864
Battle of Fort Davidson,1864,1864
Battle of Marianna,1864,1861
Battle of Chaffin's Farm,1864,1864
Battle of Peebles' Farm,1864,1864
Battle of Saltville I,1864,1864
Battle of Allatoona,1864,1864
Battle of Darbytown and New Market Roads,1864,1864
Battle of Tom's Brook,1864,1864
Battle of Darbytown Road,1864,1864
Battle of Glasgow,1864,1864
Battle of Cedar Creek,1864,1864
Battle of Lexington II,1864,1864
St. Albans raid,1864,1864
Second Battle of Independence,1864,1864
Battle of Little Blue River,1864,1864
Battle of Byram's Ford,1864,
Battle of Westport,1864,1864
Battle of Marais des Cygnes,1864,1864
Battle of Mine Creek,1864,1864
Battle of Marmiton River,1864,1864
Battle of Decatur,1864,1864
Battle of Boydton Plank Road,1864,1864
Battle of Fair Oaks & Darbytown Road,1864,1864
Battle of Newtonia II,1864,1864
Battle of Johnsonville,1864,1864
Battle of Bull's Gap,1864,1864
Battle of Griswoldville,1864,1864
Battle of Columbia,1864,1864
First Battle of Adobe Walls,1864,1864
Battle of Buck Head Creek,1864,1864
Sand Creek Massacre,1864,
Battle of Spring Hill,1864,1864
Battle of Franklin II,1864,1864
Battle of Honey Hill,1864,1864
Mato Grosso campaign,1864,1864
The Burning Raid,1864,
Battle of Waynesboro,1864,1864
Third Battle of Murfreesboro,1864,1864
First Battle of Fort Fisher,1864,
Battle of Fort McAllister II,1864,1864
Battle of Nashville,1864,1864
Battle of Marion,1864,
Battle of Altamaha Bridge,1864,1864
Battle of Saltville II,1864,1864
Haw wars,1865,
Battle of Dove Creek,1865,
Second Battle of Fort Fisher,1865,1865
George's Schoolhouse Raid,1865,
Carolinas Campaign,1865,1865
Battle of Rivers' Bridge,1865,1865
Battle of Hatcher's Run,1865,
Battle of Wilmington,1865,
Battle of Fort Myers,1865,1865
Battle of Waynesboro,1865,
Battle of Natural Bridge,1865,1865
Battle of Wyse Fork,1865,1865
Battle of Monroe's Crossroads,1865,1865
Battle of Averasborough,1865,1865
Battle of Bentonville,1865,1865
The Harmony Skirmish,1865,1865
Battle of Fort Stedman,1865,,
Battle of Spanish Fort,1865,1865,
Battle of Dinwiddie Court House,1865,1865,1114
Battle of Lewis's Farm,1865,1865,
Appomattox Campaign,1865,1865,
Battle of White Oak Road,1865,1865,
Wilson's Raid,1865,,
Battle of Five Forks,1865,1865,
Battle of Fort Blakely,1865,1865,
Battle of Selma,1865,1865,
Battle of Petersburg III,1865,1865,
Battle of Sutherland's Station,1865,1865,
Battle of Namozine Church,1865,1865,
Battle of Amelia Springs,1865,1865,
Battle of Sayler's Creek,1865,1865,
Battle of High Bridge,1865,1865,
Battle of Rice's Station,1865,1865
Battle of Cumberland Church,1865,1865
Battle of Appomattox Station,1865,1865
Battle of Appomattox Courthouse,1865,1865
Battle of Tacámbaro,1865,
East Cape War,1865,1868
Battle of Morrisville,1865,
Battle of West Point,1865,1865
"Battle of Columbus, Georgia",1865,1865
Battle of Anderson,1865,1865
Battle of Palmito Ranch,1865,1865
Battle of Riachuelo,1865,1865
Battle of Jataí,1865,1865
Battle of the Tongue River,1865,1865
Battle of Papudo,1865,1865
Austro-Prussian War,1866,1866
Red Cloud's War,1866,1868
Fenian raids,1866,
Valparaiso bombardment,1866,1866
Battle of Abtao,1866,1866
Battle of Callao,1866,1866
Battle of Estero Bellaco,1866,1866
Battle of Tuyutí,1866,1866
Battle of Ridgeway,1866,1866
Battle of Fort Erie,1866,1866
Invasion of Trentino,1866,
Battle of Custoza,1866,1866
Battle of Trutnov,1866,
Second Battle of Langensalza,1866,1866
Battle of Nachod,1866,1866
Battle of Jičín,1866,
Battle of Königgrätz,1866,1866
Battle of Lissa,1866,1866
Battle of Bezzecca,1866,1866
Battle of Lamač,1866,
Battle of Münchengrätz,1866,
General Sherman Incident,1866,1866
Battle of Curupaity,1866,1866
Battle of Miahuatlán,1866,
"French Campaign against Korea, 1866",1866,1866
Battle of inlon river,1867,
Kidder Massacre,1867,
Hayfield Fight,1867,1867
Wagon Box Fight,1867,1867
Battle of Mentana,1867,1867
Boshin War,1868,1869
Piquissiri maneuver,1868,1868
Battle of Toba-Fushimi,1868,1868
Naval Battle of Awa,1868,1868
Battle of Kōshū-Katsunuma,1868,1868
Battle of Hokuetsu,1868,1868
Battle of Magdala,1868,1868
Battle of Utsunomiya Castle,1868,1868
Titokowaru's War,1868,1869
Te Kooti's War,1868,1872
Battle of Ueno,1868,
Battle of Beecher Island,1868,1868
Battle of Alcolea,1868,
Battle of Aizu,1868,1868
Battle of Bonari Pass,1868,
Ten Years' War,1868,1878
Battle of Hakodate,1868,1869
Battle of Noheji,1868,
Battle of Washita River,1868,1868
Battle of Itororó,1868,1868
Naval Battle of Hakodate,1869,1869
Naval Battle of Miyako,1869,1869
Battle of Summit Springs,1869,1869
Battle of Acosta Ñu,1869,1869
Bazeilles,1870,
Battle of Cerro Corá,1870,1870
Battle of Eccles Hill,1870,1870
Franco-Prussian War,1870,1871
Battle of Wissembourg,1870,
Battle of Wœrth,1870,
Battle of Spicheren,1870,1870
Battle of Borny-Colombey,1870,1870
Siege of Strasbourg,1870,1870
Battle of Mars-La-Tour,1870,1870
Siege of Toul,1870,1870
Battle of Gravelotte,1870,1870
Battle of Beaumont,1870,
Battle of Noiseville,1870,
Battle of Sedan,1870,1870
Siege of Metz,1870,1870
Siege of Paris,1870,1871
Capture of Rome,1870,1870
Battle of Le Bourget,1870,1870
Battle of Chevilly,1870,1870
Battle of Bellevue,1870,
Battle of the Belly River,1870,1870
Siege of Belfort,1870,1871
Battle of Coulmiers,1870,1870
Battle of Havana,1870,1870
Battle of Amiens,1870,
Battle of Beaune-la-Rolande,1870,
Battle of Villiers,1870,1870
Battle of Villepion,1870,1870
Battle of Loigny-Poupry,1870,1870
Second Battle of Orleans,1870,1870
Battle of Beaugency,1870,1870
Battle of Hallue,1870,
Sinmiyangyo,1871,1871
Battle of Bapaume,1871,1871
Battle of Villersexel,1871,1871
Battle of Le Mans,1871,1871
Battle of the Lisaine,1871,1871
Battle of St. Quentin,1871,1871
Battle of Buzenval,1871,1871
Warren Wagon Train Raid,1871,
Battle of Blanco Canyon,1871,1871
Third Carlist War,1872,1876
Modoc War,1872,1873
Battle of the North Fork of the Red River,1872,1872
Battle of Lost River,1872,1872
First Battle of the Stronghold,1873,1873
First Aceh Expedition,1873,1873
Battle of Turret Peak,1873,
Second Battle of the Stronghold,1873,1873
Battle of Dry Lake,1873,1873
Red River War,1874,
Saga Rebellion,1874,1874
Brooks-Baxter War,1874,1874
Taiwan Expedition of 1874,1874,1874
Second Battle of Adobe Walls,1874,1874
Battle of Palo Duro Canyon,1874,1874
Ganghwa Island affair,1875,1875
Black Hills War,1876,1877
Great Sioux War of 1876-77,1876,
Battle of Powder River,1876,1876
Battle of the Rosebud,1876,1876
Montenegrin–Ottoman War,1876,1878
Battle of the Little Bighorn,1876,1876
Battle of Warbonnet Creek,1876,1876
Battle of Vučji Do,1876,1876
Battle of Fundina,1876,1876
Battle of Slim Buttes,1876,1876
Battle of Cedar Creek,1876,1876
Shimpūren Rebellion,1876,1876
Akizuki Rebellion,1876,1876
Hagi Rebellion,1876,1876
Battle of Tecoac,1876,1876
Dull Knife Fight,1876,1876
Nez Perce War,1877,1877
Romanian War of Independence,1877,1878
"Battles of the Russo-Turkish War, 1877–78",1877,
Battle of Camas Creek,1877,1877
Buffalo Hunters' War,1877,
Opalchentsi,1877,
Battle of Svistov,1877,
Battle of Tashkessen,1877,
Battle of Elena,1877,
Battle of Canyon Creek,1877,1877
Battle of Wolf Mountain,1877,1877
Siege of Kumamoto castle,1877,1877
Battle of Yellow House Canyon,1877,1877
"Russo-Turkish War, 1877–1878",1877,1878
Battle of Pacocha,1877,1877
Battle of White Bird Canyon,1877,
Battle of Kizil-Tepe,1877,1877
Battle of the Clearwater,1877,1877
Battle of Nikopol,1877,1877
Battle of Shipka Pass,1877,1877
Siege of Pleven,1877,1877
Battle of the Big Hole,1877,1877
Battle of Lovcha,1877,1877
Battle of Shiroyama,1877,1877
Battle of Bear Paw,1877,1877
Battle of Gorni-Dubnik,1877,1877
Battle of Kars,1877,1877
Bannock War,1878,
Battles of the Second Anglo-Afghan War,1878,
Battle of Plovdiv,1878,1878
Ernest Martin Jehan,1878,
Lincoln County War,1878,1878
Second Anglo-Afghan War,1878,1880
Battle of Ali Masjid,1878,1878
Battle of Peiwar Kotal,1878,
War of the Pacific,1879,1883
White River War,1879,
Sheepeater Indian War,1879,1879
Anglo-Zulu War,1879,1879
Rorke's Drift,1879,1879
Battle of Isandlwana,1879,1879
Siege of Eshowe,1879,1879
Battle of Intombe,1879,1879
Battle of Topáter,1879,1879
Battle of Hlobane,1879,1879
Battle of Kambula,1879,1879
Battle of Gingindlovu,1879,1879
Blockade of Iquique,1879,
Battle of Chipana,1879,1879
Battle of Iquique,1879,1879
Battle of Punta Gruesa,1879,1879
Battle of Ulundi,1879,1879
Battle of Angamos,1879,1879
Battle of Pisagua,1879,1879
Battle of San Francisco,1879,1879
Battle of Tarapacá,1879,1879
Siege of the Sherpur Cantonment,1879,1879
Battle of Los Ángeles,1880,1880
Bombardment of Callao,1880,1881
Battle of Ahmed Khel,1880,1880
Second Battle of Charasiab,1880,
Battle of Fort Tularosa,1880,
Battle of Tacna,1880,1880
Battle of Arica,1880,1880
Battle of Los Corrales,1880,
Battle of Maiwand,1880,1880,1000
Battle of Kandahar,1880,1880,
First Boer War,1880,1881,
Action at Bronkhorstspruit,1880,1880,
Mahdist War,1881,1899,
French occupation of Tunisia,1881,1956,
Battle of Chorrillos,1881,1881,
Battle of Miraflores,1881,1881,
Battle of Laing's Nek,1881,1881,
Battle of Schuinshoogte,1881,1881,
Battle of Majuba Hill,1881,1881,93
Battle of Sangra,1881,,
Battle of Cibecue Creek,1881,,
Battle of Carrizo Canyon,1881,,
Gunfight at the O.K. Corral,1881,1881,
Anglo-Egyptian War,1882,1882,
Kafr-el-Dawwar Battle,1882,1882
Battle of Pucará,1882,
Battle of Embabo,1882,1882
Battle of La Concepción,1882,1882
Bombardment of Alexandria,1882,1882
Battle of Big Dry Wash,1882,
Battle of Tel al-Kebir,1882,1882
Tonkin campaign,1883,1886
Ekumeku War,1883,1914
Battle of Gia Cuc,1883,1883
Capture of Nam Dinh,1883,1883
First Madagascar expedition,1883,1885
Battle of Cầu Giấy,1883,1883
Battle of Huamachuco,1883,1883
Battle of Phu Hoai,1883,1883
Battle of Thuan An,1883,1883
Battle of Palan,1883,1883
Battle of El Obied,1883,1883
Son Tay Campaign,1883,1883
Sino-French War,1884,1885
Battles of El Teb,1884,1884
Bac Ninh campaign,1884,1884
Battle of Khartoum,1884,1885
Battle of Tamai,1884,1884
Capture of Hung Hoa,1884,1884
Bac Le ambush,1884,1884
Keelung Campaign,1884,1885
Battle of Fuzhou,1884,1884
Kep Campaign,1884,1884
Battle of Huwei,1884,1884
Battle of Tamsui,1884,1884
Battle of Yu Oc,1884,1884
Siege of Tuyen Quang,1884,1885
Panjdeh Incident,1885,1885
Battle of Nui Bop,1885,1885
Battle of Abu Klea,1885,1885
Lang Son Campaign,1885,1885
Battle of Kirbekan,1885,1885
Battle of Shipu,1885,1885
Battle of Dong Dang,1885,1885
Pescadores Campaign,1885,1885
Retreat from Lang Son,1885,
Battle of Zhenhai,1885,1885
Battle of Hoa Moc,1885,1885
Battle of Tofrek,1885,
Battle of Bang Bo,1885,1885
Battle of Phu Lam Tao,1885,1885
North-West Rebellion,1885,1885
Battle of Duck Lake,1885,1885
Battle of Fort Pitt,1885,1885
Frog Lake Massacre,1885,1885
Battle of Fish Creek,1885,1885
Battle of Cut Knife,1885,1885
Battle of Batoche,1885,1885
Battle of Frenchman's Butte,1885,1885
Battle of Loon Lake,1885,1885
Battle of Slivnitsa,1885,1885
Third Anglo-Burmese War,1885,1885
Serbo-Bulgarian War,1885,1885
Battle of Gennis,1885,
Battle of Ginnis,1885,
Battle of Chelenqo,1887,1887
Battle of Dogali,1887,1887
Wilcox rebellions,1888,1895
Hazara Expedition of 1888,1888,
Battle of Dufile,1888,
Battle of Suakin,1888,
Battle of Gallabat,1889,1889
Bashkaleh Resistance,1889,1889
Wilcox Rebellion of 1889,1889,
Battle of Toski,1889,1889
Dahomey War,1890,1890
Wounded Knee Massacre,1890,1890
Itata Incident,1891,
Hunza-Naga Campaign,1891,1891
Chilean Civil War,1891,1891
Battle of Mulayda,1891,1891
Battle of Abomey,1892,
Second Franco-Dahomean War,1892,1894
